timestamp,base_name,wear,category,uu_keyword,market_hash_name,matched,data_quality_flag,error,cs_lowest_ask_usd,cs_highest_bid_usd,cs_bid_depth,cs_vol24h,cs_asp24h,uu_lowest_ask_cny,uu_lowest_ask_usd,uu_highest_bid_cny,uu_highest_bid_usd,uu_bid_depth,uu_listings,spread_to_cs_lowest_pct,spread_to_cs_bid_pct,profit_margin_pct,instant_exit_margin_pct,cs_liquidity_score,uu_supply_score,demand_score,data_quality_score,risk_score,opportunity_score,recommendation_label
1777376235,Driver Gloves | Imperial Plaid,ft,normal,蓝紫格子,★ Driver Gloves | Imperial Plaid (Field-Tested),True,ok,,196.670000,191.000000,1,40,255.827750,1364.000000,190.960000,1310.000000,183.400000,2,10,0.029902,0.000209,0.029902,0.000209,0.693603,0.447526,0.778222,1.000000,0.337094,0.407112,low_priority
1777376243,Moto Gloves | Cool Mint,ft,normal,清凉薄荷,★ Moto Gloves | Cool Mint (Field-Tested),True,ok,,1761.620000,1540.000000,3,0,0.000000,11520.000000,1612.800000,11310.000000,1583.400000,1,10,0.092274,-0.045139,0.092274,-0.045139,0.159369,0.416589,0.044073,1.000000,0.726840,0.044948,avoid
1777376251,Hydra Gloves | Rattler,ft,normal,响尾蛇,★ Hydra Gloves | Rattler (Field-Tested),True,ok,,36.990000,36.400000,1,11,37.090000,254.500000,35.630000,254.000000,35.560000,1,10,0.038170,0.021611,0.038170,0.021611,0.490483,0.416589,0.518071,1.000000,0.244061,0.394720,low_priority
1777376275,Sport Gloves | Arid,ft,normal,干旱,★ Sport Gloves | Arid (Field-Tested),True,ok,,1676.800000,650.000000,1,1,1737.770000,10888.000000,1524.320000,10700.000000,1498.000000,3,10,0.100031,-0.573580,0.100031,-0.573580,0.194274,0.469476,0.220364,1.000000,0.707536,0.098082,avoid
1777376282,Driver Gloves | Overtake,ft,normal,超越,★ Driver Gloves | Overtake (Field-Tested),True,ok,,62.150000,58.500000,1,40,70.184750,408.490000,57.188600,397.000000,55.580000,5,10,0.086755,0.022931,0.086755,0.022931,0.693603,0.500414,0.822295,1.000000,0.176516,0.532857,watchlist
1777376289,Driver Gloves | Crimson Weave,ft,normal,深红织物,★ Driver Gloves | Crimson Weave (Field-Tested),True,ok,,2025.500000,1530.000000,1,0,0.000000,13499.000000,1889.860000,12950.000000,1813.000000,1,10,0.071773,-0.190416,0.071773,-0.190416,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1777376344,Driver Gloves | Diamondback,ft,normal,菱背蛇纹,★ Driver Gloves | Diamondback (Field-Tested),True,ok,,819.240000,765.000000,1,0,0.000000,5538.000000,775.320000,5390.000000,754.600000,2,10,0.056648,-0.013311,0.056648,-0.013311,0.079685,0.447526,0.069854,1.000000,0.740574,0.030530,avoid
1777376351,Specialist Gloves | Forest DDPAT,ft,normal,森林 DDPAT,★ Specialist Gloves | Forest DDPAT (Field-Tested),True,ok,,427.420000,359.000000,1,0,0.000000,2719.000000,380.660000,2660.000000,372.400000,3,10,0.122839,-0.056901,0.122839,-0.056901,0.079685,0.469476,0.088146,1.000000,0.736184,0.037261,avoid
1777376359,Driver Gloves | Convoy,ft,normal,护卫,★ Driver Gloves | Convoy (Field-Tested),True,ok,,687.560000,575.000000,1,0,0.000000,4319.500000,604.730000,4250.000000,595.000000,2,10,0.136970,-0.049162,0.136970,-0.049162,0.079685,0.447526,0.069854,1.000000,0.740574,0.030530,avoid
1777376369,Bloodhound Gloves | Charred,ft,normal,焦炭,★ Bloodhound Gloves | Charred (Field-Tested),True,ok,,326.230000,282.000000,1,1,334.110000,2097.000000,293.580000,2050.000000,287.000000,2,10,0.111213,-0.039444,0.111213,-0.039444,0.194274,0.447526,0.202072,1.000000,0.711926,0.091350,avoid
1777376377,Driver Gloves | Lunar Weave,ft,normal,月色织物,★ Driver Gloves | Lunar Weave (Field-Tested),True,ok,,1299.000000,1120.000000,1,0,0.000000,8128.000000,1137.920000,8000.000000,1120.000000,3,10,0.141557,-0.015748,0.141557,-0.015748,0.079685,0.469476,0.088146,1.000000,0.736184,0.037261,avoid
1777376385,Moto Gloves | Eclipse,ft,normal,日蚀,★ Moto Gloves | Eclipse (Field-Tested),True,ok,,660.390000,570.000000,1,0,0.000000,3999.500000,559.930000,3940.000000,551.600000,1,10,0.179415,0.017984,0.179415,0.017984,0.079685,0.416589,0.044073,1.000000,0.496761,0.133988,low_priority
1777376393,Bloodhound Gloves | Bronzed,ft,normal,染铜,★ Bloodhound Gloves | Bronzed (Field-Tested),True,ok,,266.500000,191.000000,1,1,253.000000,1717.500000,240.450000,1630.000000,228.200000,1,10,0.108339,-0.205656,0.108339,-0.205656,0.194274,0.416589,0.176291,1.000000,0.718114,0.081863,avoid
1777376399,Bloodhound Gloves | Snakebite,ft,normal,蛇咬,★ Bloodhound Gloves | Snakebite (Field-Tested),True,ok,,268.260000,204.000000,1,0,0.000000,1690.000000,236.600000,1630.000000,228.200000,1,10,0.133812,-0.137785,0.133812,-0.137785,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1777376407,Bloodhound Gloves | Guerrilla,ft,normal,游击队,★ Bloodhound Gloves | Guerrilla (Field-Tested),True,ok,,267.840000,230.000000,1,0,0.000000,1715.000000,240.100000,1620.000000,226.800000,1,10,0.115535,-0.042066,0.115535,-0.042066,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1777376419,Hand Wraps | Duct Tape,ft,normal,防水布胶带,★ Hand Wraps | Duct Tape (Field-Tested),True,ok,,56.560000,53.200000,1,40,58.823000,363.500000,50.890000,348.000000,48.720000,1,10,0.111417,0.045392,0.111417,0.045392,0.693603,0.416589,0.752441,1.000000,0.193281,0.585764,watchlist
1777376425,Hand Wraps | Giraffe,ft,normal,长颈鹿,★ Hand Wraps | Giraffe (Field-Tested),True,ok,,55.170000,50.900000,1,10,56.839000,349.000000,48.860000,332.000000,46.480000,2,10,0.129144,0.041752,0.129144,0.041752,0.476099,0.447526,0.527255,1.000000,0.241470,0.467066,low_priority
1777376431,Hand Wraps | CAUTION!,ft,normal,警告,★ Hand Wraps | CAUTION! (Field-Tested),True,ok,,49.890000,137.000000,1,15,142.223333,986.000000,138.040000,979.000000,137.060000,2,10,-0.638583,-0.007534,-0.638583,-0.007534,0.538042,0.447526,0.598728,1.000000,0.625984,0.273812,avoid
1777376439,Hand Wraps | Arboreal,ft,normal,森林色调,★ Hand Wraps | Arboreal (Field-Tested),True,ok,,55.520000,51.300000,1,12,53.636667,357.000000,49.980000,346.000000,48.440000,1,10,0.110844,0.026411,0.110844,0.026411,0.503716,0.416589,0.533340,1.000000,0.240753,0.418542,low_priority
1777376445,Hand Wraps | Cobalt Skulls,ft,normal,钴蓝骷髅,★ Hand Wraps | Cobalt Skulls (Field-Tested),True,ok,,230.740000,225.000000,1,30,256.757667,1550.000000,217.000000,1530.000000,214.200000,1,10,0.063318,0.036866,0.063318,0.036866,0.647383,0.416589,0.699110,1.000000,0.204836,0.531392,watchlist
